bus_route_name,bus_route_link,bus_name,bus_type,departing_time,duration,reaching_time,star_rating,price,seat_availability
Patna to Muzaffarpur Bus,https://www.redbus.in/bus-tickets/patna-to-muzaffarpur,Jai Hanuman Travels,A/C Seater / Sleeper (2+2),22:20,01h 55m,00:15,2.7,370,12 Seats available
Patna to Muzaffarpur Bus,https://www.redbus.in/bus-tickets/patna-to-muzaffarpur,Jai Mata Di Tour and Travels,A/C Seater / Sleeper (2+2),22:40,01h 50m,00:30,2.4,370,20 Seats available
Muzaffarpur to Ramgarh (Jharkhand) Bus,https://www.redbus.in/bus-tickets/muzaffarpur-to-ramgarh,Bihar state road transport corporation (BSRTC) - 153594,AC Seater (2+2),18:00,11h 31m,05:31,3.5,399,30 Seats available
Muzaffarpur to Ramgarh (Jharkhand) Bus,https://www.redbus.in/bus-tickets/muzaffarpur-to-ramgarh,Pawapuri Motors,A/C Seater / Sleeper (2+1),17:30,10h 45m,04:15,2.4,250,20 Seats available
Muzaffarpur to Ramgarh (Jharkhand) Bus,https://www.redbus.in/bus-tickets/muzaffarpur-to-ramgarh,Tejas Maa Bhawani,A/C Seater / Sleeper (2+2),19:00,08h 50m,03:50,2,315,15 Seats available
Muzaffarpur to Ramgarh (Jharkhand) Bus,https://www.redbus.in/bus-tickets/muzaffarpur-to-ramgarh,Tejas Maa Bhawani,AC Sleeper (2+1),18:45,09h 45m,04:30,2,315,24 Seats available
Muzaffarpur to Ramgarh (Jharkhand) Bus,https://www.redbus.in/bus-tickets/muzaffarpur-to-ramgarh,Tejas Maa Bhawani,A/C Sleeper (2+1),19:05,09h 55m,05:00,2,450,29 Seats available
Muzaffarpur to Ramgarh (Jharkhand) Bus,https://www.redbus.in/bus-tickets/muzaffarpur-to-ramgarh,Tejas Maa Bhawani,Non AC Seater (2+2),18:30,09h 20m,03:50,2,320,29 Seats available
Motihari to Lucknow Bus,https://www.redbus.in/bus-tickets/motihari-to-lucknow,MISHRA BANDHU BUS SERVICE,A/C Seater / Sleeper (2+1),16:55,11h 19m,04:14,3.3,365,25 Seats available
Motihari to Lucknow Bus,https://www.redbus.in/bus-tickets/motihari-to-lucknow,Panwar Travels,A/C Seater / Sleeper (2+1),21:35,08h 45m,06:20,4.3,370,19 Seats available
Motihari to Lucknow Bus,https://www.redbus.in/bus-tickets/motihari-to-lucknow,Travel Point World LLP,A/C Seater / Sleeper (2+2),18:20,09h 00m,03:20,1.6,365,16 Seats available
Motihari to Lucknow Bus,https://www.redbus.in/bus-tickets/motihari-to-lucknow,Shree Balajee Travels And Cargo,A/C Seater / Sleeper (2+1),15:00,10h 00m,01:00,1.3,315,20 Seats available
Motihari to Lucknow Bus,https://www.redbus.in/bus-tickets/motihari-to-lucknow,Shree Balajee Travels And Cargo,A/C Sleeper (2+1),21:31,06h 30m,04:01,1.3,315,10 Seats available
Motihari to Lucknow Bus,https://www.redbus.in/bus-tickets/motihari-to-lucknow,Shree Balajee Travels And Cargo,NON A/C Seater/ Sleeper (2+1),16:30,07h 00m,23:30,1.3,315,30 Seats available
Motihari to Agra Bus,https://www.redbus.in/bus-tickets/motihari-to-agra,Panwar Travels,A/C Sleeper (2+1),15:40,14h 35m,06:15,2.7,315,19 Seats available
Motihari to Agra Bus,https://www.redbus.in/bus-tickets/motihari-to-agra,Travel Point World LLP,A/C Seater / Sleeper (2+2),18:20,12h 30m,06:50,1.6,320,25 Seats available
Motihari to Agra Bus,https://www.redbus.in/bus-tickets/motihari-to-agra,Shree Balajee Travels And Cargo,A/C Seater / Sleeper (2+1),15:00,15h 43m,06:43,1.3,342,35 Seats available
Motihari to Agra Bus,https://www.redbus.in/bus-tickets/motihari-to-agra,Shree Balajee Travels And Cargo,NON A/C Seater/ Sleeper (2+1),16:30,13h 30m,06:00,1.3,285,51 Seats available
Patna to Simrahi Bazar (Bihar) Bus,https://www.redbus.in/bus-tickets/patna-to-simrahi-bazar-bihar,Bihar state road transport corporation (BSRTC) - 142847,AC Seater (2+2),21:25,05h 05m,02:30,4.7,285,61 Seats available
Patna to Simrahi Bazar (Bihar) Bus,https://www.redbus.in/bus-tickets/patna-to-simrahi-bazar-bihar,VIJAY RATH,A/C Seater / Sleeper (2+1),20:30,06h 30m,03:00,3.7,475,52 Seats available
Patna to Simrahi Bazar (Bihar) Bus,https://www.redbus.in/bus-tickets/patna-to-simrahi-bazar-bihar,Raj Bus Services,Bharat Benz A/C Seater /Sleeper (2+1),20:35,07h 00m,03:35,3.4,315,20 Seats available
Patna to Simrahi Bazar (Bihar) Bus,https://www.redbus.in/bus-tickets/patna-to-simrahi-bazar-bihar,Raj Bus Services,Bharat Benz A/C Seater /Sleeper (2+1),18:25,07h 10m,01:35,3.4,399,30 Seats available
Patna to Simrahi Bazar (Bihar) Bus,https://www.redbus.in/bus-tickets/patna-to-simrahi-bazar-bihar,Raj Bus Services,A/C Seater / Sleeper (2+1),19:25,07h 40m,03:05,3.4,300,61 Seats available
Patna to Simrahi Bazar (Bihar) Bus,https://www.redbus.in/bus-tickets/patna-to-simrahi-bazar-bihar,Raj Bus Services,A/C Seater / Sleeper (2+1),16:55,07h 04m,23:59,3.4,352,19 Seats available
Patna to Simrahi Bazar (Bihar) Bus,https://www.redbus.in/bus-tickets/patna-to-simrahi-bazar-bihar,Aarush Krrish,A/C Seater / Sleeper (2+1),21:00,05h 00m,02:00,2.3,200,20 Seats available
Patna to Simrahi Bazar (Bihar) Bus,https://www.redbus.in/bus-tickets/patna-to-simrahi-bazar-bihar,Mahuli Travels,A/C Seater / Sleeper (2+1),20:50,06h 10m,03:00,3.7,280,20 Seats available
Patna to Simrahi Bazar (Bihar) Bus,https://www.redbus.in/bus-tickets/patna-to-simrahi-bazar-bihar,Sri Krishna Tours and Travels,A/C Seater / Sleeper (2+2),20:30,06h 10m,02:40,3.2,399,20 Seats available
Patna to Simrahi Bazar (Bihar) Bus,https://www.redbus.in/bus-tickets/patna-to-simrahi-bazar-bihar,Raj Rath,A/C Seater / Sleeper (2+2),21:00,06h 30m,03:30,2.4,315,20 Seats available
Patna to Simrahi Bazar (Bihar) Bus,https://www.redbus.in/bus-tickets/patna-to-simrahi-bazar-bihar,Tiwari Motors,A/C Seater / Sleeper (2+1),20:00,07h 30m,03:30,2.2,428,41 Seats available
Patna to Simrahi Bazar (Bihar) Bus,https://www.redbus.in/bus-tickets/patna-to-simrahi-bazar-bihar,Sri Krishna Rath,A/C Seater / Sleeper (2+2),21:00,08h 00m,05:00,1.6,330,12 Seats available
Patna to Simrahi Bazar (Bihar) Bus,https://www.redbus.in/bus-tickets/patna-to-simrahi-bazar-bihar,Sri Krishna Rath,A/C Seater / Sleeper (2+2),20:00,08h 00m,04:00,1.6,324,39 Seats available
Patna to Simrahi Bazar (Bihar) Bus,https://www.redbus.in/bus-tickets/patna-to-simrahi-bazar-bihar,Sri Krishna Rath,A/C Seater / Sleeper (2+2),19:00,08h 00m,03:00,2.2,370,21 Seats available
Ranchi to Bihar Sharif Bus,https://www.redbus.in/bus-tickets/ranchi-to-bihar-sharif,Bihar state road transport corporation (BSRTC) - 153614,AC Seater (2+2),20:55,06h 35m,03:30,2.7,370,21 Seats available
Ranchi to Bihar Sharif Bus,https://www.redbus.in/bus-tickets/ranchi-to-bihar-sharif,MAA SHANTI TRAVELS,A/C Seater/Sleeper (2+1),21:00,07h 45m,04:45,3.9,470,12 Seats available
Ranchi to Bihar Sharif Bus,https://www.redbus.in/bus-tickets/ranchi-to-bihar-sharif,VIJAY RATH,A/C Seater / Sleeper (2+1),22:00,06h 00m,04:00,2.7,265,18 Seats available
Ranchi to Bihar Sharif Bus,https://www.redbus.in/bus-tickets/ranchi-to-bihar-sharif,Sri Sai ( Jharkhand Paryatak),A/C Seater / Sleeper (2+1),21:15,06h 15m,03:30,3.9,279,46 Seats available
Ranchi to Bihar Sharif Bus,https://www.redbus.in/bus-tickets/ranchi-to-bihar-sharif,Mahuli Travels,A/C Seater/Sleeper (2+1),21:15,06h 35m,03:50,3.1,350,12 Seats available
Ranchi to Bihar Sharif Bus,https://www.redbus.in/bus-tickets/ranchi-to-bihar-sharif,Chandralok Travels,A/C Seater / Sleeper (2+1),21:35,06h 25m,04:00,1,315,26 Seats available
Ranchi to Bihar Sharif Bus,https://www.redbus.in/bus-tickets/ranchi-to-bihar-sharif,JGD Travels Pvt Ltd.,Bharat Benz A/C Sleeper (2+1),20:35,05h 40m,02:15,3,249,46 Seats available
Ranchi to Bihar Sharif Bus,https://www.redbus.in/bus-tickets/ranchi-to-bihar-sharif,Toofan Deluxe,A/C Seater / Sleeper (2+2),18:30,06h 30m,01:00,2.4,352,25 Seats available
Ranchi to Bihar Sharif Bus,https://www.redbus.in/bus-tickets/ranchi-to-bihar-sharif,Tejas Maa Bhawani,A/C Seater / Sleeper (2+2),18:15,07h 45m,02:00,2,279,41 Seats available
Ranchi to Bihar Sharif Bus,https://www.redbus.in/bus-tickets/ranchi-to-bihar-sharif,Sri Krishna Rath,A/C Seater / Sleeper (2+2),22:00,07h 30m,05:30,1.6,300,25 Seats available
Ranchi to Bihar Sharif Bus,https://www.redbus.in/bus-tickets/ranchi-to-bihar-sharif,BD Parivahan,A/C Seater / Sleeper (2+2),21:00,07h 30m,04:30,1.5,389,16 Seats available
Ranchi to Bihar Sharif Bus,https://www.redbus.in/bus-tickets/ranchi-to-bihar-sharif,Sri Krishna Rath,A/C Seater / Sleeper (2+2),22:00,07h 00m,05:00,1.6,250,35 Seats available
Hazaribagh to Ranchi Bus,https://www.redbus.in/bus-tickets/hazaribagh-to-ranchi,Pammi Travels,AC Seater (2+2),15:05,02h 00m,17:05,3.3,320,21 Seats available
Hazaribagh to Ranchi Bus,https://www.redbus.in/bus-tickets/hazaribagh-to-ranchi,Pammi Travels,NON A/C Seater (2+2),15:40,02h 10m,17:50,3.3,428,25 Seats available
Hazaribagh to Ranchi Bus,https://www.redbus.in/bus-tickets/hazaribagh-to-ranchi,Pammi Travels,AC Seater (2+2),19:25,02h 05m,21:30,3.3,399,20 Seats available
Hazaribagh to Ranchi Bus,https://www.redbus.in/bus-tickets/hazaribagh-to-ranchi,Maharani Express,Tata Non A/C Seater Executive Luxury (2+2),14:50,03h 45m,18:35,2.3,399,21 Seats available
Hazaribagh to Ranchi Bus,https://www.redbus.in/bus-tickets/hazaribagh-to-ranchi,Shanu Sudhanshu,A/C Seater (2+2),15:00,01h 30m,16:30,2.9,302,46 Seats available
Hazaribagh to Ranchi Bus,https://www.redbus.in/bus-tickets/hazaribagh-to-ranchi,Ravi Deluxe,Non AC Seater (2+3),15:00,16h 00m,07:00,2,315,20 Seats available
Hazaribagh to Ranchi Bus,https://www.redbus.in/bus-tickets/hazaribagh-to-ranchi,Shivam Travels (yvts),A/C Seater (2+2),17:30,02h 15m,19:45,2.9,315,13 Seats available
Hazaribagh to Ranchi Bus,https://www.redbus.in/bus-tickets/hazaribagh-to-ranchi,Shanu Sudhanshu,A/C Seater (2+2),17:40,01h 30m,19:10,2.6,302,49 Seats available
Hazaribagh to Ranchi Bus,https://www.redbus.in/bus-tickets/hazaribagh-to-ranchi,Shanu Sudhanshu,A/C Seater (2+2),18:00,01h 30m,19:30,1.9,302,51 Seats available
Hazaribagh to Ranchi Bus,https://www.redbus.in/bus-tickets/hazaribagh-to-ranchi,Mukteshwari Travels,NON A/C Seater (2+2),18:50,01h 55m,20:45,1,280,16 Seats available
Hazaribagh to Ranchi Bus,https://www.redbus.in/bus-tickets/hazaribagh-to-ranchi,Mantri Raodways,NON A/C Seater (2+2),19:00,02h 00m,21:00,2.9,278,46 Seats available
Hazaribagh to Ranchi Bus,https://www.redbus.in/bus-tickets/hazaribagh-to-ranchi,Ravi Deluxe,Non AC Seater (2+3),19:10,02h 50m,22:00,2,280,20 Seats available
Hazaribagh to Hajipur (Bihar) Bus,https://www.redbus.in/bus-tickets/hazaribagh-to-hajipur,Bihar state road transport corporation (BSRTC) - 153614,AC Seater (2+2),23:15,07h 15m,06:30,3.5,352,19 Seats available
Hazaribagh to Hajipur (Bihar) Bus,https://www.redbus.in/bus-tickets/hazaribagh-to-hajipur,Pappu Travels (yvts),A/C Seater/Sleeper (2+1),20:00,07h 30m,03:30,2.9,299,46 Seats available
Hazaribagh to Hajipur (Bihar) Bus,https://www.redbus.in/bus-tickets/hazaribagh-to-hajipur,Tejas Maa Bhawani,Non AC Seater (2+2),21:00,06h 55m,03:55,2,390,61 Seats available
Hazaribagh to Hajipur (Bihar) Bus,https://www.redbus.in/bus-tickets/hazaribagh-to-hajipur,Tejas Maa Bhawani,A/C Seater / Sleeper (2+2),21:35,06h 20m,03:55,2,299,36 Seats available
Hazaribagh to Hajipur (Bihar) Bus,https://www.redbus.in/bus-tickets/hazaribagh-to-hajipur,Tejas Maa Bhawani,A/C Sleeper (2+1),21:45,07h 15m,05:00,2,239,30 Seats available
Ranchi to Hazaribagh Bus,https://www.redbus.in/bus-tickets/ranchi-to-hazaribagh,Bihar state road transport corporation (BSRTC) - 153614,AC Seater (2+2),20:55,02h 20m,23:15,3.9,285,51 Seats available
Ranchi to Hazaribagh Bus,https://www.redbus.in/bus-tickets/ranchi-to-hazaribagh,Rugby Roadways,A/C Seater / Sleeper (2+1),16:45,03h 00m,19:45,3.2,315,36 Seats available
Ranchi to Hazaribagh Bus,https://www.redbus.in/bus-tickets/ranchi-to-hazaribagh,Pammi Travels,AC Seater (2+2),17:00,02h 30m,19:30,3.5,352,20 Seats available
Ranchi to Hazaribagh Bus,https://www.redbus.in/bus-tickets/ranchi-to-hazaribagh,Moti Travels,A/C Seater Push Back (2+2),17:10,02h 50m,20:00,3.1,399,20 Seats available
Ranchi to Hazaribagh Bus,https://www.redbus.in/bus-tickets/ranchi-to-hazaribagh,Arzoo Travels,A/C Sleeper (2+1),21:00,02h 30m,23:30,3.8,400,65 Seats available
Ranchi to Hazaribagh Bus,https://www.redbus.in/bus-tickets/ranchi-to-hazaribagh,Mukteshwari Travels (yvts ),NON A/C Seater / Sleeper (2+2),14:50,03h 05m,17:55,2.9,285,16 Seats available
Ranchi to Hazaribagh Bus,https://www.redbus.in/bus-tickets/ranchi-to-hazaribagh,Vijay Rath,NON A/C Seater / Sleeper (2+2),14:50,03h 20m,18:10,2.6,370,31 Seats available
Ranchi to Hazaribagh Bus,https://www.redbus.in/bus-tickets/ranchi-to-hazaribagh,Shanu Sudhanshu,A/C Seater (2+2),15:15,01h 30m,16:45,1.7,320,25 Seats available
Ranchi to Hazaribagh Bus,https://www.redbus.in/bus-tickets/ranchi-to-hazaribagh,Shanu Sudhanshu,A/C Seater (2+2),15:25,01h 30m,16:55,1.7,469,21 Seats available
Ranchi to Hazaribagh Bus,https://www.redbus.in/bus-tickets/ranchi-to-hazaribagh,Shanu Sudhanshu,A/C Seater (2+2),15:55,01h 30m,17:25,1.7,352,41 Seats available
Ranchi to Hazaribagh Bus,https://www.redbus.in/bus-tickets/ranchi-to-hazaribagh,Ashirwad Bus Service,NON A/C Seater / Sleeper (2+2),16:00,03h 30m,19:30,1.1,390,36 Seats available
Ranchi to Hazaribagh Bus,https://www.redbus.in/bus-tickets/ranchi-to-hazaribagh,Shanu Sudhanshu,A/C Seater (2+2),16:30,01h 30m,18:00,1.7,300,19 Seats available
Ranchi to Hazaribagh Bus,https://www.redbus.in/bus-tickets/ranchi-to-hazaribagh,Shivam Bus Service,Mercedes Benz A/C (2+2),17:40,03h 05m,20:45,1,428,9 Seats available
Ranchi to Hazaribagh Bus,https://www.redbus.in/bus-tickets/ranchi-to-hazaribagh,Shanu Sudhanshu,A/C Seater (2+2),20:10,01h 30m,21:40,1.7,352,20 Seats available
Ranchi to Hazaribagh Bus,https://www.redbus.in/bus-tickets/ranchi-to-hazaribagh,Pammi Travels,NON A/C Sleeper (2+1),18:01,03h 26m,21:27,3.5,159,37 Seats available
Ranchi to Hazaribagh Bus,https://www.redbus.in/bus-tickets/ranchi-to-hazaribagh,Pammi Travels,A/C Sleeper (2+1),19:00,03h 00m,22:00,3.5,428,20 Seats available
Ranchi to Hazaribagh Bus,https://www.redbus.in/bus-tickets/ranchi-to-hazaribagh,Pammi Travels,A/C Sleeper (2+1),19:00,02h 45m,21:45,3.5,390,20 Seats available
Ranchi to Hazaribagh Bus,https://www.redbus.in/bus-tickets/ranchi-to-hazaribagh,Sadhvi Rath,A/C Seater / Sleeper (2+1),20:30,02h 58m,23:28,3.1,280,48 Seats available
Ranchi to Hazaribagh Bus,https://www.redbus.in/bus-tickets/ranchi-to-hazaribagh,Divya Rath,A/C Sleeper (2+1),22:10,03h 20m,01:30,4.2,315,20 Seats available
Ranchi to Hazaribagh Bus,https://www.redbus.in/bus-tickets/ranchi-to-hazaribagh,Jay Jagdambay Tour And Travels,A/C Seater / Sleeper (2+1),17:20,02h 40m,20:00,2.1,352,25 Seats available
Ranchi to Hazaribagh Bus,https://www.redbus.in/bus-tickets/ranchi-to-hazaribagh,Toofan Deluxe,A/C Seater / Sleeper (2+2),18:30,02h 30m,21:00,2.4,352,20 Seats available
Ranchi to Hazaribagh Bus,https://www.redbus.in/bus-tickets/ranchi-to-hazaribagh,Kaimur King,NON A/C Seater / Sleeper (2+2),20:00,03h 15m,23:15,1.8,352,41 Seats available
Ranchi to Hazaribagh Bus,https://www.redbus.in/bus-tickets/ranchi-to-hazaribagh,Kaimur King,A/C Seater / Sleeper (2+1),20:15,03h 15m,23:30,1.8,419,61 Seats available
Ranchi to Hazaribagh Bus,https://www.redbus.in/bus-tickets/ranchi-to-hazaribagh,BD Parivahan,A/C Seater / Sleeper (2+2),21:00,02h 50m,23:50,1.5,280,20 Seats available
Ranchi to Hazaribagh Bus,https://www.redbus.in/bus-tickets/ranchi-to-hazaribagh,Sri Krishna Rath,A/C Seater / Sleeper (2+2),22:00,01h 15m,23:15,1.6,280,18 Seats available
Ranchi to Hazaribagh Bus,https://www.redbus.in/bus-tickets/ranchi-to-hazaribagh,Maharani Travels,NON A/C Seater / Sleeper (2+2),22:30,01h 35m,00:05,2.9,320,30 Seats available
Ranchi to Hazaribagh Bus,https://www.redbus.in/bus-tickets/ranchi-to-hazaribagh,Maharani Express,A/C Seater / Sleeper (2+2),23:45,01h 30m,01:15,2.3,470,16 Seats available
