bus_route_name,bus_route_link,bus_name,bus_type,departing_time,duration,reaching_time,star_rating,price,seat_availability
Calangute (goa) to Goa Airport Bus,https://www.redbus.in/bus-tickets/calangute-goa-to-goa-airport,Kadamba Transport Corporation Limited (KTCL) - 99719,AC Seater (2+2),18:30,01h 30m,20:00,4.7,400,46 Seats available
Goa to Sangola (Solapur) Bus,https://www.redbus.in/bus-tickets/goa-to-sangola,Kadamba Transport Corporation Limited (KTCL) - 60996,Non AC Seater 2+2,19:00,11h 05m,06:05,3.3,150,47 Seats available
Goa to Sangola (Solapur) Bus,https://www.redbus.in/bus-tickets/goa-to-sangola,Humsafar Travels,Bharat Benz A/C Sleeper (2+1),19:00,07h 00m,02:00,3.6,200,46 Seats available
Goa to Sangola (Solapur) Bus,https://www.redbus.in/bus-tickets/goa-to-sangola,PSR Travels Goa,A/C Sleeper (2+1),18:30,09h 45m,04:15,3.6,200,47 Seats available
Goa to Sangola (Solapur) Bus,https://www.redbus.in/bus-tickets/goa-to-sangola,AR Group Vijaylaxmi Travels,VE A/C Sleeper (2+1),19:30,09h 45m,05:15,4.3,150,47 Seats available
Goa to Sangola (Solapur) Bus,https://www.redbus.in/bus-tickets/goa-to-sangola,New Shivbaba Tours And Travels,AC Sleeper (2+1),19:45,08h 00m,03:45,2.5,150,47 Seats available
Goa Airport to Calangute (goa) Bus,https://www.redbus.in/bus-tickets/goa-airport-to-calangute-goa,Kadamba Transport Corporation Limited (KTCL) - 99708,AC Seater (2+2),07:30,01h 40m,09:10,3.7,150,47 Seats available
Goa Airport to Calangute (goa) Bus,https://www.redbus.in/bus-tickets/goa-airport-to-calangute-goa,Kadamba Transport Corporation Limited (KTCL) - 151354,Volvo AC Seater 2+2,08:00,01h 30m,09:30,4.5,400,48 Seats available
Goa Airport to Calangute (goa) Bus,https://www.redbus.in/bus-tickets/goa-airport-to-calangute-goa,Kadamba Transport Corporation Limited (KTCL) - 99707,AC Seater (2+2),13:45,01h 45m,15:30,4.2,200,48 Seats available
Goa Airport to Calangute (goa) Bus,https://www.redbus.in/bus-tickets/goa-airport-to-calangute-goa,Kadamba Transport Corporation Limited (KTCL) - 99710,AC Seater (2+2),16:00,01h 30m,17:30,4,150,41 Seats available
Sangola (Solapur) to Goa Bus,https://www.redbus.in/bus-tickets/sangola-to-goa,Kadamba Transport Corporation Limited (KTCL) - 61005,Non AC Seater 2+2,21:45,12h 15m,10:00,3.3,150,40 Seats available
Sangola (Solapur) to Goa Bus,https://www.redbus.in/bus-tickets/sangola-to-goa,Humsafar Travels,Bharat Benz A/C Sleeper (2+1),23:59,08h 01m,08:00,3.8,150,41 Seats available
Sangola (Solapur) to Goa Bus,https://www.redbus.in/bus-tickets/sangola-to-goa,Khurana Travel Services,A/C Sleeper (2+1),23:29,09h 01m,08:30,3.7,150,35 Seats available
Sangola (Solapur) to Goa Bus,https://www.redbus.in/bus-tickets/sangola-to-goa,AR Group Vijaylaxmi Travels,VE A/C Sleeper (2+1),20:30,09h 30m,06:00,4.3,150,42 Seats available
Sangola (Solapur) to Goa Bus,https://www.redbus.in/bus-tickets/sangola-to-goa,New Shivbaba Tours And Travels,AC Sleeper (2+1),20:30,09h 30m,06:00,1.6,150,42 Seats available
Calangute (goa) to Mopa Airport Bus,https://www.redbus.in/bus-tickets/calangute-goa-to-mopa-airport,Kadamba Transport Corporation Limited (KTCL) - 159017,A/C Seater (2+3),06:00,01h 15m,07:15,4.2,150,47 Seats available
Calangute (goa) to Mopa Airport Bus,https://www.redbus.in/bus-tickets/calangute-goa-to-mopa-airport,Kadamba Transport Corporation Limited (KTCL) - 159018,A/C Seater (2+3),07:00,01h 15m,08:15,2.9,400,47 Seats available
Calangute (goa) to Mopa Airport Bus,https://www.redbus.in/bus-tickets/calangute-goa-to-mopa-airport,Kadamba Transport Corporation Limited (KTCL) - 159019,A/C Seater (2+3),10:00,01h 15m,11:15,3.7,150,47 Seats available
Calangute (goa) to Mopa Airport Bus,https://www.redbus.in/bus-tickets/calangute-goa-to-mopa-airport,Kadamba Transport Corporation Limited (KTCL) - 159065,A/C Seater (2+3),11:45,01h 15m,13:00,2.4,150,47 Seats available
Ponda to Belagavi Bus,https://www.redbus.in/bus-tickets/ponda-to-belagavi,Kadamba Transport Corporation Limited (KTCL) - 6028,Non AC Seater 2+2,07:30,03h 00m,10:30,3,200,48 Seats available
Belagavi to Ponda Bus,https://www.redbus.in/bus-tickets/belagavi-to-ponda,Kadamba Transport Corporation Limited (KTCL) - 6020,Non AC Seater 2+2,16:00,03h 15m,19:15,3.3,400,47 Seats available
Shivamogga to Goa Bus,https://www.redbus.in/bus-tickets/shimoga-to-goa,Kadamba Transport Corporation Limited (KTCL) - 132897,Non AC Seater (2+2),23:00,09h 00m,08:00,1.7,200,47 Seats available
Shivamogga to Goa Bus,https://www.redbus.in/bus-tickets/shimoga-to-goa,Sea Bird Tourist,NON A/C Sleeper (2+1),23:45,08h 15m,08:00,3,150,47 Seats available
Mopa Airport to Calangute (goa) Bus,https://www.redbus.in/bus-tickets/mopa-airport-to-calangute-goa,Kadamba Transport Corporation Limited (KTCL) - 159022,A/C Seater (2+3),08:00,01h 10m,09:10,2.6,150,47 Seats available
Mopa Airport to Calangute (goa) Bus,https://www.redbus.in/bus-tickets/mopa-airport-to-calangute-goa,Kadamba Transport Corporation Limited (KTCL) - 159023,A/C Seater (2+3),10:15,01h 10m,11:25,5,400,47 Seats available
Mopa Airport to Calangute (goa) Bus,https://www.redbus.in/bus-tickets/mopa-airport-to-calangute-goa,Kadamba Transport Corporation Limited (KTCL) - 158988,A/C Seater (2+3),11:30,01h 25m,12:55,3.1,150,47 Seats available
Mopa Airport to Calangute (goa) Bus,https://www.redbus.in/bus-tickets/mopa-airport-to-calangute-goa,Kadamba Transport Corporation Limited (KTCL) - 159021,A/C Seater (2+3),12:00,01h 10m,13:10,4.8,200,47 Seats available
Mopa Airport to Calangute (goa) Bus,https://www.redbus.in/bus-tickets/mopa-airport-to-calangute-goa,Kadamba Transport Corporation Limited (KTCL) - 160438,A/C Seater (2+3),13:30,01h 10m,14:40,3.7,100,41 Seats available
Mopa Airport to Calangute (goa) Bus,https://www.redbus.in/bus-tickets/mopa-airport-to-calangute-goa,Kadamba Transport Corporation Limited (KTCL) - 160437,A/C Seater (2+3),17:30,01h 10m,18:40,3.1,100,37 Seats available
Marcel to Belagavi Bus,https://www.redbus.in/bus-tickets/marcel-to-belagavi,Kadamba Transport Corporation Limited (KTCL) - 6028,Non AC Seater 2+2,08:00,02h 30m,10:30,3.6,100,41 Seats available
Goa to Sangli Bus,https://www.redbus.in/bus-tickets/goa-to-sangli,Kadamba Transport Corporation Limited (KTCL) - 60996,Non AC Seater 2+2,19:00,09h 00m,04:00,3,400,17 Seats available
Goa to Sangli Bus,https://www.redbus.in/bus-tickets/goa-to-sangli,Vaibhav Travels,A/C Sleeper (2+1),10:20,08h 25m,18:45,3.6,100,41 Seats available
Goa to Sangli Bus,https://www.redbus.in/bus-tickets/goa-to-sangli,Khurana Travel Services,A/C Sleeper (2+1),15:00,08h 00m,23:00,3.7,100,40 Seats available
Goa to Sangli Bus,https://www.redbus.in/bus-tickets/goa-to-sangli,Sharma Travels,Bharat Benz A/C Sleeper (2+1),15:00,07h 45m,22:45,3.9,100,41 Seats available
Goa to Sangli Bus,https://www.redbus.in/bus-tickets/goa-to-sangli,Sharma Travels,AC Sleeper (2+1),16:30,07h 45m,00:15,3.9,800,10 Seats available
Goa to Sangli Bus,https://www.redbus.in/bus-tickets/goa-to-sangli,IntrCity SmartBus,AC Sleeper (2+1),17:40,07h 20m,01:00,4.4,606,20 Seats available
Goa to Sangli Bus,https://www.redbus.in/bus-tickets/goa-to-sangli,PSR Travels Goa,A/C Sleeper (2+1),18:30,07h 45m,02:15,3.6,749,9 Seats available
Goa to Sangli Bus,https://www.redbus.in/bus-tickets/goa-to-sangli,Vaibhav Travels,A/C Sleeper (2+1),20:00,09h 40m,05:40,3.6,629,27 Seats available
Goa to Sangli Bus,https://www.redbus.in/bus-tickets/goa-to-sangli,AR Group Vijaylaxmi Travels,VE A/C Sleeper (2+1),19:30,07h 00m,02:30,4.3,616,18 Seats available
Goa to Sangli Bus,https://www.redbus.in/bus-tickets/goa-to-sangli,New Shivbaba Tours And Travels,AC Sleeper (2+1),19:45,06h 30m,02:15,2.5,699,26 Seats available
Goa to Sangli Bus,https://www.redbus.in/bus-tickets/goa-to-sangli,URL Travels Neeta,A/C Sleeper (2+1),10:30,07h 50m,18:20,4.2,900,25 Seats available
Goa to Sangli Bus,https://www.redbus.in/bus-tickets/goa-to-sangli,IntrCity SmartBus,AC Sleeper (2+1),15:40,08h 05m,23:45,4.4,599,22 Seats available
Goa to Sangli Bus,https://www.redbus.in/bus-tickets/goa-to-sangli,IntrCity SmartBus,AC Sleeper (2+1),16:40,08h 05m,00:45,4.4,400,34 Seats available
Goa to Sangli Bus,https://www.redbus.in/bus-tickets/goa-to-sangli,PVS Tours and Travels,A/C Sleeper (2+1),21:00,08h 45m,05:45,3.4,712,14 Seats available
Goa to Sangli Bus,https://www.redbus.in/bus-tickets/goa-to-sangli,Humsafar Travels,Bharat Benz A/C Sleeper (2+1),19:00,06h 30m,01:30,1.2,1000,18 Seats available
Belagavi to Marcel Bus,https://www.redbus.in/bus-tickets/belagavi-to-marcel,Kadamba Transport Corporation Limited (KTCL) - 6020,Non AC Seater 2+2,16:00,02h 45m,18:45,3.6,499,17 Seats available
Panaji to Goa Airport Bus,https://www.redbus.in/bus-tickets/panaji-to-goa-airport,Kadamba Transport Corporation Limited (KTCL) - 99716,AC Seater (2+2),10:31,01h 14m,11:45,3.6,399,36 Seats available
Panaji to Goa Airport Bus,https://www.redbus.in/bus-tickets/panaji-to-goa-airport,Kadamba Transport Corporation Limited (KTCL) - 78627,Volvo AC Seater 2+2,14:01,01h 14m,15:15,3.6,700,23 Seats available
Panaji to Goa Airport Bus,https://www.redbus.in/bus-tickets/panaji-to-goa-airport,Kadamba Transport Corporation Limited (KTCL) - 99718,AC Seater (2+2),16:01,01h 14m,17:15,4.3,920,27 Seats available
Panaji to Goa Airport Bus,https://www.redbus.in/bus-tickets/panaji-to-goa-airport,Kadamba Transport Corporation Limited (KTCL) - 99719,AC Seater (2+2),19:00,01h 00m,20:00,3.6,700,19 Seats available
Goa to Mopa Airport Bus,https://www.redbus.in/bus-tickets/goa-to-mopa-airport,Kadamba Transport Corporation Limited (KTCL) - 158962,A/C Seater (2+3),06:45,00h 30m,07:15,3.6,751,33 Seats available
Goa to Mopa Airport Bus,https://www.redbus.in/bus-tickets/goa-to-mopa-airport,Kadamba Transport Corporation Limited (KTCL) - 159017,A/C Seater (2+3),06:45,00h 30m,07:15,3.6,1050,22 Seats available
Goa to Mopa Airport Bus,https://www.redbus.in/bus-tickets/goa-to-mopa-airport,Kadamba Transport Corporation Limited (KTCL) - 159018,A/C Seater (2+3),07:45,00h 30m,08:15,3.6,519,23 Seats available
Goa to Mopa Airport Bus,https://www.redbus.in/bus-tickets/goa-to-mopa-airport,Kadamba Transport Corporation Limited (KTCL) - 158968,A/C Seater (2+3),08:45,00h 30m,09:15,5,1180,14 Seats available
Goa to Mopa Airport Bus,https://www.redbus.in/bus-tickets/goa-to-mopa-airport,Kadamba Transport Corporation Limited (KTCL) - 158965,A/C Seater (2+3),09:55,00h 35m,10:30,3.6,599,22 Seats available
Goa to Mopa Airport Bus,https://www.redbus.in/bus-tickets/goa-to-mopa-airport,Kadamba Transport Corporation Limited (KTCL) - 159019,A/C Seater (2+3),10:44,00h 31m,11:15,3.6,674,31 Seats available
Goa to Mopa Airport Bus,https://www.redbus.in/bus-tickets/goa-to-mopa-airport,Kadamba Transport Corporation Limited (KTCL) - 159647,A/C Seater (2+3),11:00,00h 30m,11:30,3.6,674,23 Seats available
Goa to Mopa Airport Bus,https://www.redbus.in/bus-tickets/goa-to-mopa-airport,Kadamba Transport Corporation Limited (KTCL) - 159065,A/C Seater (2+3),12:30,00h 30m,13:00,4,1020,23 Seats available
Goa to Mopa Airport Bus,https://www.redbus.in/bus-tickets/goa-to-mopa-airport,Kadamba Transport Corporation Limited (KTCL) - 158948,A/C Seater (2+3),14:00,00h 30m,14:30,3.7,699,28 Seats available
Goa to Mopa Airport Bus,https://www.redbus.in/bus-tickets/goa-to-mopa-airport,Kadamba Transport Corporation Limited (KTCL) - 158967,A/C Seater (2+3),16:25,00h 35m,17:00,3.6,910,30 Seats available
Goa to Shivamogga Bus,https://www.redbus.in/bus-tickets/goa-to-shimoga,Sea Bird Tourist,NON A/C Sleeper (2+1),17:30,09h 00m,02:30,3.5,720,18 Seats available
Goa to Miraj Bus,https://www.redbus.in/bus-tickets/goa-to-miraj,Kadamba Transport Corporation Limited (KTCL) - 60996,Non AC Seater 2+2,19:00,09h 30m,04:30,3.1,700,21 Seats available
Goa to Miraj Bus,https://www.redbus.in/bus-tickets/goa-to-miraj,Vaibhav Travels,A/C Sleeper (2+1),20:00,09h 42m,05:42,3.5,672,12 Seats available
Goa to Miraj Bus,https://www.redbus.in/bus-tickets/goa-to-miraj,Humsafar Travels,Bharat Benz A/C Sleeper (2+1),19:00,06h 30m,01:30,2.6,599,27 Seats available
Goa to Miraj Bus,https://www.redbus.in/bus-tickets/goa-to-miraj,Khurana Travel Services,A/C Sleeper (2+1),15:00,08h 30m,23:30,3.7,849,19 Seats available
Goa to Miraj Bus,https://www.redbus.in/bus-tickets/goa-to-miraj,PSR Travels Goa,A/C Sleeper (2+1),18:30,08h 05m,02:35,3.6,350,30 Seats available
Goa to Miraj Bus,https://www.redbus.in/bus-tickets/goa-to-miraj,AR Group Vijaylaxmi Travels,VE A/C Sleeper (2+1),19:30,07h 15m,02:45,4.3,699,25 Seats available
Goa to Miraj Bus,https://www.redbus.in/bus-tickets/goa-to-miraj,URL Travels Neeta,A/C Sleeper (2+1),10:30,08h 00m,18:30,4.2,699,20 Seats available
Goa to Miraj Bus,https://www.redbus.in/bus-tickets/goa-to-miraj,Sharma Travels,Bharat Benz A/C Sleeper (2+1),15:00,08h 00m,23:00,3.9,700,19 Seats available
Goa to Miraj Bus,https://www.redbus.in/bus-tickets/goa-to-miraj,New Shivbaba Tours And Travels,AC Sleeper (2+1),19:45,06h 45m,02:30,2.5,741,5 Seats available
Margao to Mopa Airport Bus,https://www.redbus.in/bus-tickets/margoa-to-mopa-airport,Kadamba Transport Corporation Limited (KTCL) - 158962,A/C Seater (2+3),05:15,02h 00m,07:15,3.8,550,37 Seats available
Margao to Mopa Airport Bus,https://www.redbus.in/bus-tickets/margoa-to-mopa-airport,Kadamba Transport Corporation Limited (KTCL) - 158965,A/C Seater (2+3),08:30,02h 00m,10:30,3.6,810,34 Seats available
Margao to Mopa Airport Bus,https://www.redbus.in/bus-tickets/margoa-to-mopa-airport,Kadamba Transport Corporation Limited (KTCL) - 158967,A/C Seater (2+3),15:00,02h 00m,17:00,4.1,810,35 Seats available
Mopa Airport to Margao Bus,https://www.redbus.in/bus-tickets/mopa-airport-to-margoa,Kadamba Transport Corporation Limited (KTCL) - 159664,A/C Seater (2+3),10:30,02h 00m,12:30,3.6,549,18 Seats available
Mopa Airport to Margao Bus,https://www.redbus.in/bus-tickets/mopa-airport-to-margoa,Kadamba Transport Corporation Limited (KTCL) - 158996,A/C Seater (2+3),12:30,02h 00m,14:30,3.6,600,3 Seats available
Mopa Airport to Margao Bus,https://www.redbus.in/bus-tickets/mopa-airport-to-margoa,Kadamba Transport Corporation Limited (KTCL) - 159015,A/C Seater (2+3),16:00,02h 00m,18:00,3.6,810,33 Seats available
Mopa Airport to Goa Bus,https://www.redbus.in/bus-tickets/mopa-airport-to-goa,Kadamba Transport Corporation Limited (KTCL) - 159022,A/C Seater (2+3),08:00,00h 25m,08:25,3.6,540,31 Seats available
Mopa Airport to Goa Bus,https://www.redbus.in/bus-tickets/mopa-airport-to-goa,Kadamba Transport Corporation Limited (KTCL) - 159654,A/C Seater (2+3),08:15,00h 30m,08:45,3.6,1050,22 Seats available
Mopa Airport to Goa Bus,https://www.redbus.in/bus-tickets/mopa-airport-to-goa,Kadamba Transport Corporation Limited (KTCL) - 159023,A/C Seater (2+3),10:15,00h 30m,10:45,3.8,699,31 Seats available
Mopa Airport to Goa Bus,https://www.redbus.in/bus-tickets/mopa-airport-to-goa,Kadamba Transport Corporation Limited (KTCL) - 159664,A/C Seater (2+3),10:30,00h 30m,11:00,3.6,350,30 Seats available
Mopa Airport to Goa Bus,https://www.redbus.in/bus-tickets/mopa-airport-to-goa,Kadamba Transport Corporation Limited (KTCL) - 159657,A/C Seater (2+3),11:15,00h 30m,11:45,3.6,699,31 Seats available
Mopa Airport to Goa Bus,https://www.redbus.in/bus-tickets/mopa-airport-to-goa,Kadamba Transport Corporation Limited (KTCL) - 158988,A/C Seater (2+3),11:30,00h 30m,12:00,3.6,2000,45 Seats available
Mopa Airport to Goa Bus,https://www.redbus.in/bus-tickets/mopa-airport-to-goa,Kadamba Transport Corporation Limited (KTCL) - 159021,A/C Seater (2+3),12:00,00h 30m,12:30,3.6,1000,21 Seats available
Mopa Airport to Goa Bus,https://www.redbus.in/bus-tickets/mopa-airport-to-goa,Kadamba Transport Corporation Limited (KTCL) - 158996,A/C Seater (2+3),12:30,00h 25m,12:55,3.6,950,33 Seats available
Mopa Airport to Goa Bus,https://www.redbus.in/bus-tickets/mopa-airport-to-goa,Kadamba Transport Corporation Limited (KTCL) - 160438,A/C Seater (2+3),13:30,00h 30m,14:00,3.6,3000,27 Seats available
Mopa Airport to Goa Bus,https://www.redbus.in/bus-tickets/mopa-airport-to-goa,Kadamba Transport Corporation Limited (KTCL) - 159015,A/C Seater (2+3),16:00,00h 25m,16:25,3.6,899,28 Seats available
Mopa Airport to Goa Bus,https://www.redbus.in/bus-tickets/mopa-airport-to-goa,Kadamba Transport Corporation Limited (KTCL) - 160437,A/C Seater (2+3),17:30,00h 30m,18:00,3.6,800,30 Seats available
Saquelim to Belagavi Bus,https://www.redbus.in/bus-tickets/saquelim-to-belagavi,Kadamba Transport Corporation Limited (KTCL) - 6028,Non AC Seater 2+2,08:30,02h 00m,10:30,3.6,800,19 Seats available
Panaji to Mopa Airport Bus,https://www.redbus.in/bus-tickets/panaji-to-mopa-airport,Kadamba Transport Corporation Limited (KTCL) - 158968,A/C Seater (2+3),08:15,01h 00m,09:15,3.6,800,26 Seats available
Panaji to Mopa Airport Bus,https://www.redbus.in/bus-tickets/panaji-to-mopa-airport,Kadamba Transport Corporation Limited (KTCL) - 158965,A/C Seater (2+3),09:25,01h 05m,10:30,3.9,699,20 Seats available
Panaji to Mopa Airport Bus,https://www.redbus.in/bus-tickets/panaji-to-mopa-airport,Kadamba Transport Corporation Limited (KTCL) - 159647,A/C Seater (2+3),10:30,01h 00m,11:30,3.1,699,24 Seats available
Panaji to Mopa Airport Bus,https://www.redbus.in/bus-tickets/panaji-to-mopa-airport,Kadamba Transport Corporation Limited (KTCL) - 158948,A/C Seater (2+3),13:30,01h 00m,14:30,3.6,617,19 Seats available
Panaji to Mopa Airport Bus,https://www.redbus.in/bus-tickets/panaji-to-mopa-airport,Kadamba Transport Corporation Limited (KTCL) - 158967,A/C Seater (2+3),15:55,01h 05m,17:00,2.3,952,14 Seats available
Shirdi to Goa Bus,https://www.redbus.in/bus-tickets/shirdi-to-goa,PSR Travels Goa,A/C Sleeper (2+1),18:00,15h 00m,09:00,3.8,710,28 Seats available
Shirdi to Goa Bus,https://www.redbus.in/bus-tickets/shirdi-to-goa,Humsafar Travels,Bharat Benz A/C Sleeper (2+1),15:00,17h 00m,08:00,3.1,630,14 Seats available
Shirdi to Goa Bus,https://www.redbus.in/bus-tickets/shirdi-to-goa,Humsafar Travels,Bharat Benz A/C Sleeper (2+1),14:30,19h 00m,09:30,3.5,799,22 Seats available
Shirdi to Goa Bus,https://www.redbus.in/bus-tickets/shirdi-to-goa,Hans Travels (I) Private Limited,A/C Sleeper (2+1),20:19,14h 20m,10:39,2.1,629,26 Seats available
Goa Airport to Panaji Bus,https://www.redbus.in/bus-tickets/goa-airport-to-panaji,Kadamba Transport Corporation Limited (KTCL) - 99708,AC Seater (2+2),07:30,01h 01m,08:31,4.3,816,17 Seats available
Goa Airport to Panaji Bus,https://www.redbus.in/bus-tickets/goa-airport-to-panaji,Kadamba Transport Corporation Limited (KTCL) - 151354,Volvo AC Seater 2+2,08:00,01h 01m,09:01,4.3,549,26 Seats available
Goa Airport to Panaji Bus,https://www.redbus.in/bus-tickets/goa-airport-to-panaji,Kadamba Transport Corporation Limited (KTCL) - 99707,AC Seater (2+2),13:45,01h 01m,14:46,4.3,555,20 Seats available
Goa Airport to Panaji Bus,https://www.redbus.in/bus-tickets/goa-airport-to-panaji,Kadamba Transport Corporation Limited (KTCL) - 99710,AC Seater (2+2),16:00,01h 00m,17:00,4.3,399,31 Seats available
Belagavi to Saquelim Bus,https://www.redbus.in/bus-tickets/belagavi-to-saquelim,Kadamba Transport Corporation Limited (KTCL) - 6020,Non AC Seater 2+2,16:00,02h 15m,18:15,3.6,699,32 Seats available
Goa to Satara Bus,https://www.redbus.in/bus-tickets/goa-to-satara,Kadamba Transport Corporation Limited (KTCL) - 6032,Non AC Seater 2+2,18:00,09h 00m,03:00,4,555,18 Seats available
Goa to Satara Bus,https://www.redbus.in/bus-tickets/goa-to-satara,Ashray Travels,Bharat Benz A/C Sleeper (2+1),22:30,09h 30m,08:00,4.7,555,25 Seats available
Goa to Satara Bus,https://www.redbus.in/bus-tickets/goa-to-satara,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),20:30,08h 10m,04:40,4.9,2500,26 Seats available
Goa to Satara Bus,https://www.redbus.in/bus-tickets/goa-to-satara,Atmaram Gobus,VE A/C Sleeper (2+1),22:30,08h 30m,07:00,4.8,350,30 Seats available
Goa to Satara Bus,https://www.redbus.in/bus-tickets/goa-to-satara,IntrCity SmartBus,Bharat Benz A/C Sleeper (2+1),21:30,08h 10m,05:40,4.5,1000,22 Seats available
Goa to Satara Bus,https://www.redbus.in/bus-tickets/goa-to-satara,IntrCity SmartBus,Bharat Benz A/C Sleeper (2+1),20:00,08h 10m,04:10,4.7,350,44 Seats available
Goa to Satara Bus,https://www.redbus.in/bus-tickets/goa-to-satara,Ashray Grand,Volvo Multi-Axle A/C Sleeper (2+1),22:00,09h 30m,07:30,4,820,26 Seats available
Goa to Satara Bus,https://www.redbus.in/bus-tickets/goa-to-satara,Atmaram Travels ( Gogte ),NON A/C Sleeper (2+1),21:01,08h 30m,05:31,3.8,849,17 Seats available
Goa to Satara Bus,https://www.redbus.in/bus-tickets/goa-to-satara,Zingbus Plus,VE A/C Sleeper (2+1),20:50,08h 15m,05:05,4.7,636,22 Seats available
Goa to Satara Bus,https://www.redbus.in/bus-tickets/goa-to-satara,Atmaram Gobus,NON A/C Sleeper (2+1),20:01,09h 15m,05:16,4.1,606,22 Seats available
Goa to Satara Bus,https://www.redbus.in/bus-tickets/goa-to-satara,Sangitam Travels Tanzanite,A/C Sleeper (2+1),21:00,07h 30m,04:30,4.2,699,14 Seats available
Goa to Satara Bus,https://www.redbus.in/bus-tickets/goa-to-satara,Laxmi Queen Prime,A/C Sleeper (2+1),19:30,09h 30m,05:00,4.4,820,24 Seats available
Goa to Satara Bus,https://www.redbus.in/bus-tickets/goa-to-satara,IntrCity SmartBus,AC Sleeper (2+1),18:30,08h 05m,02:35,5,599,28 Seats available
Goa to Satara Bus,https://www.redbus.in/bus-tickets/goa-to-satara,Atmaram Gobus,NON A/C Sleeper (2+1),19:01,09h 40m,04:41,4.3,699,26 Seats available
Goa to Satara Bus,https://www.redbus.in/bus-tickets/goa-to-satara,Amrutyog Travels,A/C Sleeper (2+1),20:00,10h 00m,06:00,4.1,799,21 Seats available
Goa to Satara Bus,https://www.redbus.in/bus-tickets/goa-to-satara,IntrCity SmartBus,AC Sleeper (2+1),19:00,08h 25m,03:25,4.7,770,23 Seats available
Goa to Satara Bus,https://www.redbus.in/bus-tickets/goa-to-satara,Atmaram Travels (Unity),A/C Sleeper (2+1),20:00,08h 45m,04:45,4.8,820,25 Seats available
Goa to Satara Bus,https://www.redbus.in/bus-tickets/goa-to-satara,Laxmi-Princess Nova,Non A/C Seater / Sleeper (2+1),19:00,09h 00m,04:00,3.7,850,19 Seats available
Goa to Satara Bus,https://www.redbus.in/bus-tickets/goa-to-satara,Prasanna - Purple Bus,VE A/C Sleeper (2+1),22:15,07h 30m,05:45,3.6,5000,24 Seats available
Goa to Satara Bus,https://www.redbus.in/bus-tickets/goa-to-satara,Hans Travels (I) Private Limited,A/C Sleeper (2+1),12:30,09h 15m,21:45,2.9,650,23 Seats available
Goa to Satara Bus,https://www.redbus.in/bus-tickets/goa-to-satara,Atmaram Travels(M.Dev),A/C Sleeper (2+1),22:00,08h 50m,06:50,3.6,499,21 Seats available
Goa to Satara Bus,https://www.redbus.in/bus-tickets/goa-to-satara,Atmaram Travels (Shreyas),Bharat Benz A/C Sleeper (2+1),20:03,09h 00m,05:03,3,727,30 Seats available
Goa to Satara Bus,https://www.redbus.in/bus-tickets/goa-to-satara,Indumati Travels,A/C Sleeper (2+1),21:00,08h 00m,05:00,2.3,505,24 Seats available
Goa to Satara Bus,https://www.redbus.in/bus-tickets/goa-to-satara,Atmaram Travels (Vaibhav),A/C Sleeper (2+1),22:31,08h 45m,07:16,2.9,750,22 Seats available
Goa to Satara Bus,https://www.redbus.in/bus-tickets/goa-to-satara,Laxmi Empress Stellar,NON A/C Sleeper (2+1),19:45,08h 30m,04:15,2.9,700,27 Seats available
Goa to Satara Bus,https://www.redbus.in/bus-tickets/goa-to-satara,Atmaram Travels (Dolphin),A/C Sleeper (2+1),15:00,10h 00m,01:00,2.3,3000,38 Seats available
Goa to Satara Bus,https://www.redbus.in/bus-tickets/goa-to-satara,Prasanna - Purple Bus,VE A/C Sleeper (2+1),22:00,07h 30m,05:30,2.8,5000,36 Seats available
Goa to Satara Bus,https://www.redbus.in/bus-tickets/goa-to-satara,Zingbus Plus,Bharat Benz A/C Sleeper (2+1),19:40,08h 00m,03:40,4.5,699,12 Seats available
Goa to Satara Bus,https://www.redbus.in/bus-tickets/goa-to-satara,IntrCity SmartBus,AC Sleeper (2+1),19:30,07h 40m,03:10,4.4,490,22 Seats available
Goa to Satara Bus,https://www.redbus.in/bus-tickets/goa-to-satara,IntrCity SmartBus,Bharat Benz A/C Sleeper (2+1),20:50,08h 20m,05:10,4.4,1000,18 Seats available
Goa to Satara Bus,https://www.redbus.in/bus-tickets/goa-to-satara,Anand Ashray Travels,Volvo Multi-Axle I-Shift A/C Sleeper (2+1),21:00,08h 30m,05:30,4.1,850,30 Seats available
Goa to Satara Bus,https://www.redbus.in/bus-tickets/goa-to-satara,Anand Ashray Travels,Volvo Multi-Axle A/C Sleeper (2+1),20:00,09h 00m,05:00,4.1,1099,38 Seats available
Goa to Satara Bus,https://www.redbus.in/bus-tickets/goa-to-satara,Prasanna - Purple Bus,VE A/C Sleeper (2+1),21:00,07h 30m,04:30,4,799,25 Seats available
Goa to Satara Bus,https://www.redbus.in/bus-tickets/goa-to-satara,Atmaram Travels (Dolphin),A/C Sleeper (2+1),19:30,09h 40m,05:10,3.9,750,17 Seats available
Goa to Satara Bus,https://www.redbus.in/bus-tickets/goa-to-satara,Atmaram Travels(GTA),A/C Sleeper (2+1),19:00,09h 15m,04:15,3.9,650,25 Seats available
Goa to Satara Bus,https://www.redbus.in/bus-tickets/goa-to-satara,Atmaram Travels ( Ashray ),A/C Sleeper (2+1),22:02,09h 30m,07:32,3.9,1449,16 Seats available
